"weight1","xq2","q1_insert","q1","q1a","q1b","q2","q2a","q2b","q35","q36","ind2","ppgender","ppage","ppeducat","pprent","ppstaten"
0.379999995231628,1,3,2,,1,2,,2,4,,,2,52,1,2,63
0.479999989271164,1,2,2,,1,2,,1,,4,332000,1,56,3,1,93
0.360000014305115,2,3,1,2,,1,1,,,1,541500,1,51,3,2,21
4.46000003814697,1,3,2,,1,1,2,,,6,541100,1,39,4,1,91
0.689999997615814,2,3,1,1,,1,1,,,7,524000,1,37,3,1,31
1.04999995231628,1,3,2,,1,1,2,,9,,,1,70,4,1,92
0.46000000834465,1,2,1,2,,1,2,,5,,,1,57,2,1,57
1.58000004291534,2,3,2,,2,2,,2,,8,541100,1,29,4,2,54
1.37000000476837,1,1,2,,1,2,,2,2,,114000,2,27,2,2,64
1.38999998569489,1,3,1,1,,1,1,,,6,813900,1,44,4,1,54
0.860000014305115,1,2,1,2,,1,2,,,5,238000,1,41,3,1,47
0.709999978542328,2,2,2,,2,2,,2,,2,621000,2,33,3,2,91
0.400000005960464,1,3,2,,2,2,,2,,3,541500,1,53,4,1,74
0.409999996423721,1,2,2,,1,2,,1,,,,2,20,2,1,58
0.469999998807907,1,1,2,,2,2,,2,,4,,2,71,3,1,31
0.389999985694885,2,2,2,,2,2,,2,,1,493000,1,57,1,1,23
0.419999986886978,2,1,1,2,,2,,1,5,,,1,47,3,1,91
0.28999999165535,1,1,2,,1,2,,1,,4,541613,2,63,4,1,94
0.310000002384186,2,2,2,,1,2,,2,,8,,1,70,3,1,23
0.46000000834465,1,2,2,,1,2,,1,7,,332000,1,46,3,1,74
0.5,2,1,2,,2,2,,2,,8,541500,1,55,4,1,84
1.27999997138977,2,3,1,2,,2,,1,9,,493000,2,64,2,1,43
0.610000014305115,2,2,2,,2,2,,2,,2,,1,61,4,1,74
0.159999996423721,1,3,2,,2,2,,2,6,,,1,73,4,1,63
0.949999988079071,1,3,1,2,,1,2,,3,,236000,1,19,2,1,57
1.12999999523163,2,1,2,,1,2,,1,,,,2,67,1,1,42
1.83000004291534,1,1,2,,1,2,,1,,2,541900,1,29,4,1,11
1.20000004768372,2,2,1,2,,2,,2,,4,541100,1,29,4,2,93
0.879999995231628,2,3,2,,2,2,,2,5,,,1,19,2,1,54
0.639999985694885,2,3,2,,1,1,2,,6,,444000,2,21,2,1,63
0.5,2,2,1,2,,2,,1,,4,541900,1,46,2,1,16
1.60000002384186,1,3,2,,1,2,,1,1,,,2,43,2,1,23
0.409999996423721,2,2,2,,2,2,,2,,7,541820,1,39,4,1,59
1.17999994754791,2,1,2,,1,2,,1,,2,485000,2,28,3,2,93
0.680000007152557,1,2,2,,2,2,,2,,5,111000,1,53,4,1,32
0.800000011920929,2,2,2,,1,2,,2,,4,541900,1,41,3,1,62
0.670000016689301,1,2,2,,1,1,1,,,,,2,56,2,1,23
0.730000019073486,1,1,2,,1,2,,1,,4,541200,1,39,4,1,93
0.469999998807907,2,2,2,,2,2,,2,,4,541900,1,48,4,1,91
1.70000004768372,2,2,1,2,,1,2,,1,,,2,27,3,2,54
0.829999983310699,2,2,1,2,,2,,1,1,,,1,63,1,1,58
0.449999988079071,2,3,2,,1,2,,1,1,,,2,45,2,1,59
0.300000011920929,2,3,2,,2,1,1,,,3,,1,66,2,1,86
0.850000023841858,1,1,2,,2,2,,2,,3,926000,1,48,4,1,55
0.810000002384186,1,1,1,1,,1,2,,,5,925000,1,27,4,2,93
0.629999995231628,1,2,1,2,,1,2,,1,,,2,36,2,1,32
1.45000004768372,2,1,2,,1,2,,2,,7,551000,1,49,3,2,22
0.389999985694885,1,2,2,,2,2,,2,2,,,2,20,3,1,74
0.800000011920929,2,3,2,,1,2,,1,,5,541700,1,34,4,2,91
0.540000021457672,2,3,2,,2,2,,2,1,,,2,40,3,1,12
0.680000007152557,1,1,1,2,,2,,1,,3,,2,59,3,1,93
0.349999994039536,2,2,2,,2,2,,2,,10,,1,47,4,1,14
0.600000023841858,1,3,2,,2,2,,2,1,,,1,56,3,2,74
0.670000016689301,2,3,2,,2,2,,2,,5,622000,2,66,4,1,22
0.790000021457672,2,3,1,1,,1,1,,,2,,2,75,1,1,92
1,1,2,2,,1,2,,1,6,,,1,62,4,3,72
0.670000016689301,2,3,2,,2,2,,2,,9,,1,76,4,2,52
1.17999994754791,2,3,2,,1,1,2,,1,,,1,26,3,2,52
1.12000000476837,1,3,2,,2,2,,2,9,,452000,1,50,3,2,54
0.899999976158142,1,2,1,2,,2,,1,1,,,2,45,2,1,59
0.680000007152557,1,3,2,,2,2,,1,,2,453000,1,47,4,1,21
0.319999992847443,2,3,2,,1,2,,1,,4,,1,74,3,1,46
0.540000021457672,1,3,2,,1,2,,1,,4,454000,2,48,2,1,41
0.839999973773956,1,2,1,1,,1,1,,9,,,1,60,3,1,93
0.540000021457672,1,1,2,,2,1,2,,4,,,1,30,2,2,15
0.519999980926514,2,1,1,2,,1,2,,,3,,1,68,3,1,72
0.949999988079071,1,1,1,2,,1,2,,,3,221000,2,27,3,1,91
0.569999992847443,2,2,2,,2,2,,2,,4,,2,72,4,1,61
0.600000023841858,2,2,2,,2,2,,2,,2,,2,65,3,1,91
0.389999985694885,2,3,2,,2,2,,2,,,814000,2,75,2,1,59
0.550000011920929,1,2,2,,2,2,,2,1,,,1,67,3,1,64
1.77999997138977,2,2,1,2,,2,,1,5,,,2,64,2,2,21
0.479999989271164,2,2,1,1,,1,1,,,4,,1,69,2,1,14
0.889999985694885,1,1,2,,1,2,,1,,3,445000,1,53,2,2,59
2.03999996185303,1,3,2,,2,2,,1,6,,,2,29,3,2,44
2.51999998092651,2,3,2,,1,2,,1,3,,,2,63,1,2,72
1.52999997138977,1,1,1,2,,1,2,,7,,813300,2,24,3,1,21
0.370000004768372,2,2,2,,2,2,,2,,4,541900,1,51,3,1,52
0.360000014305115,1,3,2,,1,2,,1,1,,,2,32,3,1,93
0.449999988079071,2,1,2,,1,2,,1,6,,,2,45,2,1,74
2.77999997138977,1,1,2,,1,2,,1,5,,,2,69,1,1,93
0.419999986886978,2,1,2,,1,2,,1,,4,,1,89,3,1,91
0.790000021457672,1,1,2,,1,2,,1,,4,515000,2,50,3,1,59
1.23000001907349,2,2,2,,1,2,,1,6,,,2,60,2,2,52
1.00999999046326,2,3,2,,1,2,,2,,5,541600,1,56,3,1,93
0.740000009536743,1,1,2,,1,2,,1,,,621000,2,43,4,1,62
0.829999983310699,1,3,1,2,,1,2,,,2,,1,56,2,1,56
1.13999998569489,2,1,1,2,,1,2,,8,,525000,1,27,3,1,31
0.670000016689301,1,1,2,,1,2,,1,,2,518000,1,53,4,2,22
0.379999995231628,2,1,1,2,,2,,2,,3,,2,65,2,2,21
0.509999990463257,2,3,2,,1,2,,1,8,,622000,2,57,3,1,23
0.720000028610229,2,2,1,2,,2,,1,,4,611000,2,57,4,1,23
0.439999997615814,1,2,2,,1,2,,2,6,,,2,73,3,1,74
0.389999985694885,2,3,2,,2,,,,,,,1,49,1,2,45
1.23000001907349,2,3,1,1,,1,2,,,5,,2,34,4,1,52
0.810000002384186,1,3,2,,1,2,,1,,2,611000,2,64,3,2,47
0.560000002384186,1,3,2,,2,2,,2,,3,921000,1,51,4,1,32
0.46000000834465,2,3,2,,1,2,,2,4,,813400,2,35,1,1,43
0.579999983310699,1,1,1,2,,1,2,,,6,521000,1,57,3,1,22
0.610000014305115,1,2,1,2,,1,2,,2,,,2,35,3,2,61
0.569999992847443,1,1,2,,2,2,,2,1,,624000,2,57,3,3,61
2,2,1,2,,1,2,,1,1,,,2,34,3,1,33
1.29999995231628,2,1,2,,1,2,,1,6,,722000,1,61,1,2,84
2.5,1,2,2,,2,2,,2,8,,,2,25,4,2,84
0.230000004172325,2,1,1,2,,1,2,,,5,,1,76,4,1,93
0.829999983310699,1,2,2,,1,2,,1,2,,,1,40,2,2,74
0.639999985694885,2,2,2,,2,2,,2,,1,,2,74,2,1,59
1.92999994754791,2,1,2,,2,2,,2,6,,334000,1,20,3,1,59
1.4099999666214,2,1,1,1,,1,1,,6,,452000,2,28,3,2,86
0.860000014305115,2,3,2,,2,2,,2,,3,,2,72,1,1,59
0.709999978542328,1,3,2,,1,2,,1,,1,922000,2,58,2,1,23
0.25,2,1,1,1,,1,1,,9,,332000,1,58,2,1,16
0.620000004768372,1,3,2,,1,2,,1,,8,541900,1,45,4,1,41
0.680000007152557,1,3,2,,2,2,,2,7,,114000,1,40,2,2,59
0.200000002980232,2,3,2,,1,2,,1,1,,,2,62,2,1,74
0.680000007152557,1,1,2,,1,1,2,,1,,,2,40,4,1,74
0.25,1,1,2,,1,2,,1,,3,813100,1,63,4,1,51
1.39999997615814,2,3,2,,2,2,,2,3,,,2,52,1,2,62
0.490000009536743,1,2,2,,2,1,1,,5,,623000,1,54,2,2,93
2.22000002861023,2,3,2,,1,2,,1,,3,519000,2,42,2,1,84
0.509999990463257,2,3,2,,2,2,,2,7,,424000,1,48,4,1,16
0.360000014305115,2,2,1,2,,1,2,,,3,541100,1,65,3,1,14
0.349999994039536,1,3,2,,2,2,,2,1,,,2,62,3,1,34
0.400000005960464,1,3,2,,1,2,,2,7,,,1,43,1,2,57
1.13999998569489,2,3,2,,1,2,,1,3,,,2,68,2,1,33
0.159999996423721,1,3,2,,1,2,,2,,4,211000,1,60,3,1,72
0.800000011920929,2,3,2,,2,2,,2,8,,,1,49,4,1,93
0.639999985694885,1,3,1,1,,1,1,,4,,722000,2,53,2,1,34
3.34999990463257,1,2,2,,1,2,,1,8,,,2,30,3,2,54
1.67999994754791,1,1,1,2,,2,,1,3,,721000,2,60,2,2,21
1.01999998092651,1,1,1,2,,2,,1,,1,624000,2,42,3,2,91
1.13999998569489,2,2,2,,1,2,,1,,4,311000,1,58,3,1,42
0.159999996423721,2,3,1,2,,1,2,,,3,,2,60,4,1,34
0.600000023841858,2,3,2,,2,2,,2,6,,,2,81,2,1,59
0.360000014305115,2,3,2,,2,2,,2,,7,551000,1,49,4,1,59
0.870000004768372,2,2,1,2,,2,,2,1,,,1,41,3,1,93
0.469999998807907,1,1,1,1,,1,1,,,1,,1,77,2,1,31
0.159999996423721,2,2,2,,2,1,1,,5,,238000,1,41,1,1,58
0.509999990463257,1,1,1,2,,1,2,,,2,541900,1,53,2,1,42
0.389999985694885,1,1,1,1,,1,1,,2,,,2,60,2,1,57
0.740000009536743,1,2,1,1,,1,1,,5,,454000,2,22,2,2,92
0.860000014305115,2,3,2,,2,2,,2,,7,,2,68,4,1,61
2.20000004768372,2,1,1,2,,2,,1,,3,622000,2,44,3,2,23
0.529999971389771,1,3,2,,1,2,,1,,,,2,43,3,2,93
0.910000026226044,1,1,2,,1,2,,1,1,,,1,26,2,1,35
0.600000023841858,1,1,1,1,,1,1,,1,,,2,33,3,1,34
0.720000028610229,1,3,2,,1,2,,1,,6,,2,76,1,1,12
2.13000011444092,1,3,1,2,,2,,2,,1,,1,65,2,1,35
2.76999998092651,1,2,2,,1,2,,1,5,,611000,2,54,1,1,58
0.810000002384186,2,3,2,,2,2,,2,7,,712000,1,41,4,2,43
1.42999994754791,2,1,2,,2,2,,2,,2,541700,2,29,4,1,85
0.639999985694885,2,2,2,,1,2,,2,5,,,1,53,4,1,59
0.740000009536743,1,2,2,,1,1,2,,2,,,2,58,2,1,33
0.649999976158142,2,1,1,2,,1,2,,,8,238000,1,52,4,1,21
0.519999980926514,1,1,2,,2,2,,2,8,,112000,2,65,2,1,84
0.579999983310699,2,2,1,2,,1,2,,,4,511000,2,50,4,1,87
1.5,2,1,2,,1,2,,1,7,,444000,2,28,4,1,22
1.19000005722046,2,2,2,,2,2,,2,1,,,1,20,3,1,59
0.730000019073486,2,1,1,2,,1,2,,7,,,1,56,3,1,92
1.12999999523163,1,2,1,2,,1,2,,,,,2,71,4,1,23
0.639999985694885,1,2,2,,2,2,,2,,10,,1,70,4,1,74
0.300000011920929,2,2,2,,1,2,,2,,2,,1,66,3,1,93
0.379999995231628,1,1,1,2,,1,2,,,3,484000,1,46,3,1,92
0.519999980926514,2,1,2,,2,2,,2,9,,313000,1,49,2,1,58
0.28999999165535,1,1,1,1,,1,1,,1,,,2,50,3,2,21
0.340000003576279,2,2,2,,2,2,,2,,4,525000,1,59,4,1,21
1.33000004291534,2,3,2,,1,2,,2,5,,,2,61,3,2,57
0.389999985694885,1,1,2,,1,2,,1,,5,,2,76,4,1,56
0.579999983310699,2,1,2,,1,2,,1,,2,,2,68,3,1,47
1.03999996185303,2,3,1,2,,2,,1,4,,,2,61,1,2,59
0.509999990463257,1,3,2,,1,2,,1,,9,,1,68,4,1,58
0.730000019073486,2,1,1,2,,1,2,,4,,,2,80,1,1,58
1.46000003814697,2,3,1,1,,2,,1,,3,722000,1,38,2,1,33
0.159999996423721,1,1,2,,2,2,,2,3,,,1,50,2,2,63
1.91999995708466,2,2,2,,1,2,,2,4,,,2,80,2,1,93
0.800000011920929,2,2,2,,1,2,,2,7,,,1,66,2,1,21
0.939999997615814,1,3,2,,1,2,,1,3,,721000,2,49,4,1,21
0.949999988079071,1,3,2,,2,2,,2,1,,,2,57,2,1,11
1.02999997138977,2,2,1,2,,1,2,,,4,518000,1,29,4,2,86
0.759999990463257,2,3,2,,1,2,,2,4,,,2,77,3,1,59
0.170000001788139,1,3,2,,2,2,,2,,3,448000,1,59,4,1,93
0.589999973773956,2,1,1,2,,1,2,,,4,326000,1,57,2,1,32
0.430000007152557,1,2,1,1,,2,,1,5,,,2,64,3,1,64
0.569999992847443,2,1,,,,,,,3,,,2,51,1,1,34
0.409999996423721,1,1,2,,1,2,,1,,3,,1,70,4,1,51
1.21000003814697,2,1,2,,2,2,,2,1,,,2,38,1,2,14
0.529999971389771,1,3,2,,1,2,,1,,,623000,2,22,2,1,56
1.55999994277954,2,3,2,,2,2,,1,5,,711000,1,27,3,1,47
0.870000004768372,2,1,2,,2,2,,2,6,,722000,1,26,4,2,63
1.07000005245209,2,2,1,2,,1,1,,4,,722000,2,21,1,1,21
1.13999998569489,2,2,2,,2,2,,1,3,,,2,67,1,3,74
1.57000005245209,1,1,2,,1,1,2,,,,,2,36,3,2,31
0.810000002384186,2,1,1,2,,1,2,,4,,,2,76,1,1,33
0.649999976158142,2,3,2,,1,2,,1,8,,,1,53,4,1,32
0.170000001788139,1,3,2,,1,2,,1,9,,712000,2,52,2,1,59
0.680000007152557,1,1,2,,1,2,,1,,4,488000,1,43,2,2,93
0.550000011920929,2,2,2,,1,2,,2,,2,,1,58,2,1,93
0.46000000834465,1,1,1,2,,1,2,,,7,446000,1,45,3,1,31
1.37999999523163,2,3,2,,1,2,,2,,3,611000,2,52,4,1,82
1.20000004768372,2,2,2,,2,2,,2,7,,,2,40,4,2,22
0.839999973773956,1,3,2,,1,2,,1,1,,,2,42,2,1,22
1.58000004291534,1,2,1,1,,1,2,,4,,492000,1,67,2,2,86
0.550000011920929,1,2,1,1,,1,1,,1,,,1,45,1,1,53
1.42999994754791,2,3,2,,2,2,,2,8,,334000,2,29,3,2,74
0.709999978542328,1,3,2,,1,2,,1,8,,541300,2,31,4,1,87
0.509999990463257,2,2,2,,2,2,,2,,5,,1,62,4,1,93
1.08000004291534,2,1,1,2,,2,,2,,,,1,42,3,1,88
0.600000023841858,2,3,2,,2,2,,2,1,,518000,2,20,3,1,43
0.5,1,2,1,2,,2,,1,,1,,1,65,4,1,59
0.349999994039536,2,3,1,2,,2,,1,7,,332000,1,34,1,2,81
0.839999973773956,2,1,1,2,,1,2,,4,,,1,32,1,2,31
1.07000005245209,2,1,,,,,,,,,,2,29,4,1,34
2.53999996185303,2,2,2,,1,2,,1,5,,,1,49,1,1,62
0.589999973773956,2,1,2,,1,2,,1,,,,2,26,2,1,34
0.720000028610229,1,3,2,,2,2,,2,6,,,2,70,4,1,14
0.680000007152557,1,1,2,,1,2,,2,5,,,2,58,2,1,74
0.620000004768372,2,3,2,,1,2,,1,,7,541900,1,42,4,1,52
0.469999998807907,1,2,2,,1,2,,1,8,,,2,54,3,2,22
0.949999988079071,1,3,1,1,,1,1,,,3,611000,2,59,4,1,72
2.25,1,1,2,,1,2,,1,3,,722000,2,41,2,1,46
1.1599999666214,2,1,2,,1,2,,1,7,,,2,74,2,1,59
1.99000000953674,1,2,1,1,,1,1,,,2,541900,2,55,2,2,32
0.430000007152557,1,3,2,,1,2,,1,9,,,1,64,2,1,31
0.589999973773956,1,3,2,,2,1,1,,,,621000,1,52,4,2,59
0.829999983310699,2,2,2,,1,2,,1,,3,611000,2,51,4,1,16
0.569999992847443,1,3,2,,1,2,,1,5,,,2,60,4,1,74
0.610000014305115,1,1,2,,1,2,,1,,7,541700,1,46,4,1,22
0.660000026226044,2,2,2,,1,2,,1,1,,,2,60,2,2,46
0.349999994039536,1,2,2,,2,2,,2,2,,,1,46,3,2,84
0.569999992847443,2,2,1,2,,1,2,,6,,,2,72,4,1,34
0.28999999165535,2,2,2,,2,2,,2,3,,,1,64,3,1,52
0.490000009536743,2,3,2,,1,2,,1,,4,624000,1,52,3,1,56
0.990000009536743,2,2,2,,1,1,1,,,3,611000,2,28,4,2,52
0.990000009536743,2,2,1,2,,1,2,,,2,423000,1,44,2,2,85
0.379999995231628,2,2,2,,1,2,,1,,,,1,68,3,1,59
0.699999988079071,1,3,2,,1,2,,1,8,,541300,2,29,4,1,21
0.529999971389771,1,3,2,,2,2,,2,,,561000,1,41,2,1,52
0.819999992847443,2,3,1,2,,1,2,,2,,,1,80,2,1,63
0.649999976158142,1,3,2,,1,2,,1,5,,452000,1,42,2,3,91
1.25999999046326,2,2,1,1,,1,1,,2,,,1,69,3,1,63
0.159999996423721,1,3,2,,2,2,,2,2,,,2,67,1,1,74
0.389999985694885,2,3,2,,1,2,,1,7,,,1,70,1,1,63
0.949999988079071,1,2,2,,1,2,,2,,5,622000,1,55,4,1,72
0.360000014305115,2,3,2,,1,2,,2,,4,,1,69,4,1,54
1.25999999046326,2,3,2,,1,2,,1,,5,541900,1,27,4,1,12
2.11999988555908,2,1,1,2,,1,2,,5,,,1,77,2,1,73
0.569999992847443,1,2,1,2,,1,2,,,4,623000,2,50,3,1,23
1.01999998092651,2,2,1,2,,2,,1,9,,622000,2,49,2,2,93
0.839999973773956,1,1,2,,1,2,,1,1,,,1,36,3,1,35
0.860000014305115,2,2,2,,2,2,,2,3,,,1,44,2,1,23
0.680000007152557,1,2,1,2,,1,2,,,4,622000,2,48,4,1,35
1.08000004291534,2,2,1,1,,1,1,,,,,1,65,1,3,16
0.449999988079071,2,2,1,2,,2,,1,4,,,2,67,4,1,23
3.38000011444092,1,1,2,,1,2,,1,5,,,2,27,4,1,43
1.16999995708466,2,1,2,,2,2,,1,,7,541500,1,45,4,1,93
1.21000003814697,1,2,2,,1,2,,1,,3,611000,2,53,4,1,14
1.16999995708466,1,2,2,,1,2,,1,1,,713000,2,20,3,1,56
0.509999990463257,2,1,2,,1,2,,1,,3,238000,1,55,3,1,91
0.370000004768372,1,2,2,,2,2,,2,,3,,1,37,1,1,63
1.26999998092651,1,2,2,,2,2,,2,6,,,1,76,3,1,86
1.12000000476837,2,2,1,1,,1,1,,5,,236000,1,55,2,1,22
0.740000009536743,2,3,2,,2,2,,2,,8,,2,76,4,1,22
2.19000005722046,1,1,2,,1,2,,1,6,,813100,1,21,3,1,74
0.430000007152557,2,2,2,,2,2,,2,,7,237000,1,59,4,1,21
1.62000000476837,2,2,1,2,,2,,1,,1,,2,74,3,2,85
0.360000014305115,1,3,2,,1,2,,1,2,,,1,45,2,2,22
3.07999992370605,2,3,2,,2,2,,2,,3,541900,1,56,4,2,72
2.46000003814697,1,2,1,2,,2,,1,,3,611000,2,37,4,2,59
0.46000000834465,1,1,2,,1,2,,1,9,,,2,58,4,1,74
0.649999976158142,1,3,2,,1,2,,1,1,,,1,41,4,2,23
0.790000021457672,2,1,1,2,,1,2,,,4,622000,2,47,4,1,33
0.5,1,2,2,,2,1,1,,,,,2,68,2,1,31
1.00999999046326,2,3,2,,1,2,,1,3,,,2,48,1,2,23
1.14999997615814,2,3,2,,1,2,,2,8,,,1,72,2,1,54
1.37000000476837,2,3,2,,1,2,,2,2,,,1,48,1,1,74
1.55999994277954,2,3,2,,1,2,,1,,5,622000,1,38,4,1,56
0.75,2,1,2,,1,2,,1,,5,423000,1,40,4,1,34
0.670000016689301,1,2,1,2,,1,2,,,3,331000,1,53,2,1,16
1.05999994277954,2,3,1,1,,2,,1,,,,1,73,2,1,14
0.219999998807907,1,1,,,,1,,,,7,221000,1,61,3,1,93
0.790000021457672,1,2,2,,1,2,,1,,4,611000,1,43,4,1,41
1.38999998569489,1,3,2,,1,2,,1,,,,2,33,4,2,34
0.949999988079071,1,1,2,,2,2,,2,6,,,2,78,1,1,21
0.579999983310699,1,2,1,2,,2,,1,,5,488000,1,45,4,1,61
0.560000002384186,2,1,2,,1,2,,1,6,,,1,53,4,1,71
3.6800000667572,2,3,2,,1,2,,2,2,,562000,1,36,3,2,31
0.5,2,1,2,,1,2,,1,,3,921000,1,57,3,1,21
0.660000026226044,2,3,2,,2,2,,2,1,,,1,46,2,2,35
0.620000004768372,2,1,2,,1,2,,1,,,332000,1,34,2,2,35
1.42999994754791,2,1,2,,1,2,,1,3,,,1,43,3,2,74
0.469999998807907,1,3,2,,2,2,,2,,6,622000,1,35,3,1,93
0.479999989271164,2,1,2,,2,2,,2,,3,,1,65,2,1,14
0.730000019073486,1,1,1,1,,1,2,,3,,,1,28,3,1,16
0.189999997615814,1,2,1,2,,1,2,,6,,,1,62,3,2,93
0.5,1,3,2,,1,2,,1,,3,611000,2,43,4,1,33
0.620000004768372,1,3,2,,2,2,,2,,2,493000,1,38,2,1,31
0.159999996423721,1,2,2,,1,2,,1,9,,112000,1,50,2,1,73
0.689999997615814,1,3,2,,1,1,2,,,2,541900,2,34,2,1,74
1.44000005722046,1,1,1,2,,2,,1,3,,,2,35,3,2,84
0.579999983310699,1,2,2,,1,1,2,,,,,2,49,1,3,53
1.24000000953674,2,2,2,,1,2,,2,7,,,1,68,3,1,86
0.490000009536743,1,1,1,2,,1,2,,,1,541900,2,56,4,1,59
0.879999995231628,2,1,2,,2,2,,2,7,,532000,1,66,3,1,63
0.620000004768372,1,3,2,,2,2,,2,,4,921000,1,56,4,1,34
1.41999995708466,2,2,2,,1,2,,1,,,,2,35,3,1,86
0.910000026226044,2,1,1,2,,1,2,,4,,,2,70,2,1,23
0.28999999165535,1,3,2,,1,2,,2,,1,,2,59,2,1,72
0.490000009536743,1,2,2,,2,2,,2,,1,,1,69,2,1,23
0.439999997615814,2,2,1,2,,2,,1,5,,,1,48,2,2,14
0.219999998807907,2,2,2,,2,2,,2,3,,,2,57,2,1,61
3.36999988555908,2,3,2,,2,2,,1,5,,521000,2,21,2,1,43
0.230000004172325,2,2,1,2,,2,,1,4,,721000,2,55,2,2,93
2.22000002861023,2,1,2,,1,2,,1,,5,443000,1,20,3,1,93
0.370000004768372,1,3,2,,2,2,,2,,3,,2,77,3,1,93
0.159999996423721,1,3,2,,2,2,,2,8,,722000,2,74,2,1,16
0.680000007152557,1,1,2,,1,2,,1,3,,,2,65,1,2,21
1.12999999523163,2,1,2,,2,2,,2,,5,,1,67,4,1,93
1.57000005245209,2,1,2,,1,2,,1,1,,,2,41,2,1,23
0.759999990463257,2,2,2,,2,2,,2,8,,484000,1,44,1,1,59
1.37999999523163,1,3,2,,1,2,,1,3,,813900,2,19,3,2,59
0.899999976158142,2,3,2,,1,2,,1,,2,532000,1,44,3,1,82
0.680000007152557,1,1,2,,2,2,,2,7,,722000,2,43,3,1,52
0.680000007152557,1,1,2,,2,2,,2,,7,541300,1,51,4,1,46
1.17999994754791,2,3,2,,2,2,,2,1,,813900,1,61,3,1,41
0.519999980926514,1,1,2,,2,2,,2,,,,2,50,1,2,23
0.75,1,2,2,,1,2,,1,,2,531000,1,46,4,1,52
0.800000011920929,1,3,1,2,,1,2,,,1,221000,1,42,4,1,85
1.00999999046326,1,3,2,,1,1,1,,,4,221000,1,60,4,1,86
0.239999994635582,1,3,2,,1,2,,1,8,,,1,93,3,1,74
0.389999985694885,1,2,2,,2,2,,2,4,,,1,30,3,3,23
0.439999997615814,2,2,2,,1,2,,1,4,,,2,57,1,1,62
0.209999993443489,2,2,2,,1,2,,2,5,,,2,54,2,1,46
4.46000003814697,1,1,2,,1,1,2,,,,,2,31,1,1,93
1.60000002384186,1,3,2,,1,2,,1,7,,622000,2,29,4,1,21
1.12999999523163,1,3,2,,1,2,,1,8,,,2,62,1,2,22
0.610000014305115,1,3,2,,1,2,,2,,8,541100,2,45,4,1,84
0.400000005960464,2,1,2,,1,2,,1,,2,611000,1,45,3,1,35
0.649999976158142,1,2,2,,2,2,,2,9,,,1,82,3,1,93
1.96000003814697,1,2,2,,2,2,,2,,2,722000,2,35,2,1,34
0.419999986886978,2,2,2,,1,2,,2,,4,236000,1,57,2,1,23
0.46000000834465,1,1,2,,1,2,,1,,5,,1,63,4,1,74
0.980000019073486,1,1,2,,2,2,,2,,7,622000,1,43,4,1,93
0.379999995231628,1,3,1,2,,1,2,,,7,541900,1,49,3,1,12
4.38000011444092,2,3,2,,2,2,,2,,6,523000,1,29,4,1,33
0.550000011920929,2,3,2,,2,2,,2,2,,541900,2,51,3,1,42
0.509999990463257,1,2,2,,1,2,,1,,1,,1,62,2,1,52
0.680000007152557,1,1,1,1,,1,1,,9,,441000,1,42,2,1,93
0.340000003576279,2,1,1,2,,2,,1,8,,,1,69,2,1,23
1.37999999523163,2,2,2,,1,1,2,,3,,,1,44,3,3,34
0.870000004768372,2,2,1,1,,1,1,,3,,,1,52,2,1,74
0.829999983310699,1,3,2,,2,2,,2,,2,238000,1,38,3,1,93
0.589999973773956,2,1,2,,1,2,,1,,6,331000,2,77,2,1,21
0.660000026226044,1,2,1,2,,2,,1,8,,541900,2,50,2,1,57
0.300000011920929,1,1,,,,,,,,,,2,61,3,1,23
0.310000002384186,1,3,2,,1,2,,2,,,,1,43,2,1,85
0.340000003576279,2,1,2,,1,2,,1,8,,331000,1,47,1,1,31
0.579999983310699,2,2,2,,1,2,,1,2,,,1,66,1,2,21
1,2,1,2,,2,2,,2,,9,621000,2,46,2,1,93
0.980000019073486,2,2,2,,2,2,,2,7,,611000,2,40,4,1,85
0.400000005960464,1,3,2,,2,1,2,,2,,624000,1,56,2,2,23
0.600000023841858,1,3,2,,1,2,,1,,,,1,47,2,1,59
1.35000002384186,2,3,1,2,,2,,1,5,,923000,1,43,2,2,74
0.610000014305115,2,1,2,,2,2,,2,2,,722000,2,55,2,1,74
1.4099999666214,2,3,2,,2,2,,1,2,,,2,66,4,1,74
0.709999978542328,2,3,2,,1,2,,1,,3,922000,1,31,4,1,46
1.28999996185303,2,2,2,,2,2,,1,9,,,2,30,4,1,14
1.12000000476837,2,1,2,,1,2,,1,3,,814000,2,45,3,1,55
0.490000009536743,1,3,2,,1,2,,1,,3,,1,56,2,1,93
0.409999996423721,1,2,2,,2,2,,2,,,,1,24,3,1,74
1.44000005722046,1,1,2,,2,2,,2,,,,1,72,3,1,86
1.28999996185303,1,3,2,,2,2,,2,9,,488000,1,44,2,2,93
1.30999994277954,1,3,1,2,,1,,,3,,,1,19,4,1,93
0.930000007152557,1,3,1,2,,2,,1,8,,524000,2,27,1,2,93
0.709999978542328,2,1,2,,2,2,,2,,,551000,2,39,3,1,59
1.33000004291534,2,1,2,,2,2,,2,,4,,1,44,2,1,74
0.689999997615814,2,2,1,2,,2,,1,5,,,2,78,3,1,93
0.540000021457672,1,1,1,2,,2,,1,,1,,1,70,1,1,58
2.17000007629395,2,1,2,,1,2,,1,,3,237000,1,35,3,1,93
0.730000019073486,1,2,2,,2,2,,2,2,,,2,72,2,1,55
0.5,1,1,2,,2,2,,2,2,,,1,57,1,2,92
